Policy_ID,DOB,AGE,INCOME,PARENT1,HOME_VALUE,MARRIED,GENDER,EDUCATION,OCCUPATION,TRAVEL_TIME,CAR_USAGE,IDV,CAR_TYPE,RED_CAR,OLD_CLAIM,CLAIM_FREQ,MVR_POINTS,CLAIM_AMOUNT,CAR_AGE,CLAIM_STATUS,URBANICITY
63581743,16-Mar-39,60,$67349,No,$0,z_No,M,PhD,Professional,14,Private,$14230,Minivan,yes,$4461,2,3,$0,18,0,Highly Urban; Urban
489119985,04-Jun-61,38,$1729,Yes,$0,z_No,M,z_High School,Student,35,Commercial,$8860,Pickup,no,$0,0,0,$7052,1,1,z_Highly Rural; Rural
946949662,11-Jan-60,39,$40716,No,$170076,Yes,z_F,z_High School,Professional,64,Private,$10740,Sports Car,no,$8784,3,2,$18689,8,1,Highly Urban; Urban
340532523,05-Mar-53,46,$31276,No,$129120,Yes,z_F,Bachelors,z_Blue Collar,47,Commercial,$30070,Sports Car,no,$5008,1,5,$42523,9,1,Highly Urban; Urban
918606594,22-Dec-53,45,$48344,No,$0,z_No,M,Masters,,59,Private,$13020,Minivan,no,$7102,3,4,$0,,0,Highly Urban; Urban
404869739,01-Apr-47,52,$0,No,$0,z_No,z_F,z_High School,Student,26,Commercial,$6700,z_SUV,no,$4549,2,2,$6752,1,1,Highly Urban; Urban
439200895,02-Nov-49,50,$40552,No,,Yes,M,z_High School,z_Blue Collar,5,Commercial,$5560,Minivan,no,$0,0,0,$0,,0,Highly Urban; Urban
538987578,10-Jun-48,51,$47706,No,$203426,Yes,M,z_High School,z_Blue Collar,18,Commercial,$11370,Pickup,yes,$7639,2,2,$0,1,0,Highly Urban; Urban
644517067,06-May-52,47,$58414,No,$211733,Yes,z_F,Bachelors,Professional,37,Private,$12060,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
544290336,17-Jul-46,53,$20683,No,$151996,z_No,z_F,Bachelors,Home Maker,5,Private,$8870,z_SUV,no,$1745,1,7,$0,12,0,Highly Urban; Urban
373958213,09-Jan-59,40,$53456,No,$166725,Yes,z_F,Bachelors,Professional,19,Private,$15350,z_SUV,no,$9724,1,2,$0,12,0,Highly Urban; Urban
173481560,05-Oct-62,37,$73941,Yes,$265035,z_No,z_F,Bachelors,Manager,6,Private,$12680,z_SUV,no,$0,0,0,$0,10,0,Highly Urban; Urban
204460974,06-Nov-65,34,$47689,No,$143574,Yes,z_F,z_High School,z_Blue Collar,50,Commercial,$25040,Sports Car,no,$0,0,1,$3964,1,1,Highly Urban; Urban
898060367,16-Feb-46,53,$67799,No,$227787,z_No,M,Bachelors,z_Blue Collar,35,Commercial,$13580,Minivan,yes,$3668,4,0,$5787,11,1,Highly Urban; Urban
736941520,09-Feb-53,46,$16468,No,$100941,Yes,z_F,Masters,Home Maker,44,Private,$7750,z_SUV,no,$0,0,0,$0,11,0,z_Highly Rural; Rural
478689705,11-Jun-59,40,$114032,Yes,$0,z_No,z_F,Masters,Manager,65,Private,$26780,Pickup,no,$0,0,3,$5438,2,1,Highly Urban; Urban
479844010,25-Feb-57,42,$64019,No,$249488,Yes,z_F,PhD,Doctor,38,Private,$14590,Sports Car,no,$7465,1,0,$0,13,0,Highly Urban; Urban
97524180,19-Jan-50,49,$24490,No,$0,z_No,z_F,<High School,Clerical,35,Private,$8850,z_SUV,no,$0,0,0,$0,5,0,z_Highly Rural; Rural
494349872,04-Feb-48,51,$78283,No,$262744,Yes,M,Bachelors,Manager,5,Private,$15380,Minivan,yes,$0,0,4,$0,12,0,Highly Urban; Urban
749031246,21-Mar-66,33,$50086,No,,Yes,z_F,z_High School,z_Blue Collar,6,Commercial,$4800,Sports Car,no,$0,0,1,$0,,0,z_Highly Rural; Rural
117704348,08-Sep-50,49,$25371,No,$143256,Yes,M,z_High School,z_Blue Collar,20,Private,$4690,Pickup,yes,$0,0,3,$2928,11,1,Highly Urban; Urban
34709295,05-Dec-52,46,$252146,No,$584116,z_No,M,Masters,,5,Private,$14230,Minivan,no,$0,0,0,$0,14,0,Highly Urban; Urban
139325477,08-Jul-45,54,$38084,No,$160180,Yes,M,z_High School,Clerical,42,Private,$11080,Pickup,no,$0,0,0,$0,6,0,Highly Urban; Urban
850801155,11-Jul-56,43,$15715,No,$143966,Yes,M,<High School,Clerical,59,Private,$7370,Minivan,no,$3301,1,5,$0,6,0,Highly Urban; Urban
554445650,21-Apr-69,30,$54275,No,$121341,Yes,z_F,z_High School,Professional,17,Private,$7220,Sports Car,no,$0,0,5,$1691,1,1,Highly Urban; Urban
463876700,21-Jan-29,70,,No,$245245,Yes,M,Bachelors,z_Blue Collar,41,Commercial,$8500,z_SUV,no,$0,0,0,$0,8,0,Highly Urban; Urban
897909462,07-Feb-63,36,$0,No,$0,Yes,z_F,<High School,Student,30,Private,$8250,Sports Car,no,$0,0,0,$0,1,0,Highly Urban; Urban
840900362,31-Oct-36,63,$93590,No,$0,z_No,z_F,Masters,Lawyer,39,Private,$14190,Sports Car,no,$3088,1,4,$0,21,0,Highly Urban; Urban
833942385,14-Dec-51,47,$2916,No,$92800,Yes,z_F,Masters,Home Maker,62,Private,$16900,z_SUV,no,$0,0,0,$0,22,0,z_Highly Rural; Rural
484814016,25-Dec-66,32,$0,No,$0,Yes,M,<High School,Student,5,Commercial,$17700,Minivan,no,$4211,2,0,$77907,6,1,Highly Urban; Urban
641066861,29-Jun-63,36,$41424,Yes,$0,z_No,M,Bachelors,Manager,22,Private,$15770,Minivan,yes,$8174,3,2,$615,15,1,Highly Urban; Urban
130304786,07-Apr-52,47,$20300,No,$137480,Yes,z_F,z_High School,Clerical,37,Private,$11160,Sports Car,no,$0,0,0,$0,8,0,z_Highly Rural; Rural
399750061,22-Jun-39,60,$87355,No,,Yes,z_F,PhD,Doctor,9,Private,$24050,Minivan,no,$0,0,3,$0,13,0,Highly Urban; Urban
389399946,21-May-37,62,$47590,Yes,$179494,z_No,M,<High School,z_Blue Collar,19,Private,$22050,z_SUV,no,$0,0,1,$2492,4,1,Highly Urban; Urban
695752672,18-Jun-47,52,$60029,No,,Yes,z_F,Masters,Professional,31,Private,$15780,Minivan,no,$0,0,1,$0,19,0,Highly Urban; Urban
317842701,25-Jun-45,54,$40818,No,$0,z_No,z_F,Masters,Lawyer,34,Private,$15890,z_SUV,no,$0,0,0,$0,15,0,Highly Urban; Urban
62527035,23-Aug-48,51,,No,$142894,Yes,z_F,z_High School,Clerical,18,Private,$14620,Minivan,no,$0,0,0,$2912,1,1,Highly Urban; Urban
235509680,09-Jul-59,40,$58231,No,$209820,Yes,M,Bachelors,Manager,23,Private,$5400,Minivan,yes,$2983,1,3,$0,13,0,Highly Urban; Urban
529892542,04-Feb-56,43,$22485,Yes,$0,z_No,z_F,<High School,z_Blue Collar,14,Private,$8050,z_SUV,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
565143029,10-Jan-50,49,$60121,No,$0,z_No,z_F,z_High School,z_Blue Collar,24,Private,$21640,Minivan,no,$0,0,2,$0,1,0,z_Highly Rural; Rural
881046761,04-May-75,24,$8458,Yes,$0,z_No,z_F,Bachelors,Professional,13,Private,$11120,z_SUV,no,$16927,3,0,$4737,,1,Highly Urban; Urban
164969952,02-Oct-58,41,$29439,No,$138922,Yes,z_F,<High School,Clerical,41,Private,$17940,z_SUV,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
763072887,04-Nov-60,39,$92702,No,$276313,Yes,M,z_High School,Manager,26,Private,$14670,Minivan,yes,$0,0,2,$0,7,0,Highly Urban; Urban
246836587,02-Dec-64,34,$34706,Yes,$0,z_No,z_F,z_High School,Clerical,56,Private,$4700,Sports Car,no,$8852,2,4,$0,1,0,Highly Urban; Urban
969343262,30-Aug-66,33,$70408,No,$190139,Yes,z_F,Bachelors,z_Blue Collar,31,Commercial,$18850,z_SUV,no,$2665,3,3,$2907,9,1,Highly Urban; Urban
650809708,27-Nov-48,50,$98347,No,$282017,Yes,M,Masters,,64,Commercial,$19610,Van,yes,$8924,1,0,$7635,1,1,Highly Urban; Urban
8563621,28-Mar-46,53,$123954,No,$0,z_No,M,Masters,,18,Commercial,$17850,Van,yes,$1644,3,3,$5188,10,1,Highly Urban; Urban
642946682,07-Apr-68,31,$33551,Yes,,z_No,M,z_High School,Clerical,30,Private,$7960,Pickup,no,$0,0,0,$0,7,0,z_Highly Rural; Rural
425911852,08-Jan-42,57,$0,No,$77032,Yes,z_F,PhD,Home Maker,49,Private,$13740,z_SUV,no,$0,0,3,$0,11,0,z_Highly Rural; Rural
900387727,27-Oct-37,62,$89562,No,$255843,Yes,M,Masters,Lawyer,5,Private,$22220,z_SUV,yes,$0,0,0,$0,20,0,Highly Urban; Urban
387990716,16-Aug-40,59,$2238,No,$96941,Yes,z_F,z_High School,Home Maker,32,Private,$7620,z_SUV,no,$2490,2,2,$0,8,0,Highly Urban; Urban
874814220,03-Mar-65,34,$28902,Yes,$0,z_No,z_F,z_High School,Clerical,6,Private,$16020,z_SUV,no,$5300,1,5,$4442,1,1,Highly Urban; Urban
128888751,03-Sep-58,41,$0,Yes,,z_No,z_F,z_High School,Student,19,Private,$14540,Sports Car,no,$3641,1,0,$0,1,0,Highly Urban; Urban
823178924,16-Oct-64,35,$39741,No,$0,z_No,M,Bachelors,Clerical,10,Commercial,$5130,Pickup,no,$4158,1,9,$3492,11,1,Highly Urban; Urban
651748745,09-Dec-51,47,$47355,No,$165540,Yes,z_F,z_High School,z_Blue Collar,23,Commercial,$10940,Sports Car,no,$0,0,0,$0,1,0,Highly Urban; Urban
643290981,25-Oct-50,49,$0,No,$88927,Yes,M,z_High School,Student,5,Private,$4190,Minivan,yes,$4870,1,4,$0,8,0,Highly Urban; Urban
84888394,25-Jul-60,39,$36330,No,$0,z_No,z_F,z_High School,Clerical,47,Private,$14520,Sports Car,no,$7191,1,3,$1779,1,1,Highly Urban; Urban
59520624,16-Oct-52,47,$82503,No,$0,z_No,z_F,Bachelors,Professional,38,Private,$21800,Sports Car,no,$6633,4,0,$4055,15,1,Highly Urban; Urban
195485302,25-Jan-70,29,,No,$52142,Yes,z_F,z_High School,Home Maker,37,Private,$5830,z_SUV,no,$0,0,1,$0,8,0,z_Highly Rural; Rural
240938337,26-Jun-53,46,$111318,No,$330183,Yes,M,PhD,Doctor,43,Private,$35730,Minivan,no,$2935,1,0,$0,14,0,Highly Urban; Urban
120390892,17-Nov-50,49,$18232,No,$145361,Yes,M,<High School,z_Blue Collar,29,Commercial,$25060,Panel Truck,yes,$2400,2,0,$0,1,0,Highly Urban; Urban
351315908,10-Sep-42,57,$11977,No,$130295,Yes,z_F,z_High School,Student,39,Commercial,$16360,Pickup,no,$0,0,2,$3654,9,1,Highly Urban; Urban
576207845,25-Dec-46,52,$42778,No,$146329,Yes,M,Bachelors,Clerical,21,Commercial,$30390,Panel Truck,yes,$0,0,0,$0,13,0,z_Highly Rural; Rural
59520624,17-Oct-49,50,$80108,No,$0,z_No,z_F,Bachelors,Professional,42,Private,$16140,Sports Car,no,$0,0,0,$3953,13,1,Highly Urban; Urban
538753309,29-Dec-52,46,$143073,No,$346667,Yes,z_F,PhD,,20,Commercial,$27710,Pickup,no,$0,0,0,$0,14,0,Highly Urban; Urban
967829541,21-Sep-49,50,$92028,No,$0,z_No,M,Masters,Manager,40,Private,$16260,Minivan,yes,$6453,3,7,$0,18,0,Highly Urban; Urban
941381262,12-May-46,53,,No,$162241,Yes,z_F,Bachelors,Home Maker,33,Private,$11460,z_SUV,no,$0,0,0,$0,11,0,z_Highly Rural; Rural
731682418,02-Oct-61,38,$82527,Yes,$0,z_No,M,Bachelors,z_Blue Collar,36,Commercial,$22560,Panel Truck,no,$0,0,2,$2413,10,1,Highly Urban; Urban
287017981,04-Oct-56,43,$50491,No,$240774,Yes,M,Masters,,57,Private,$3930,Minivan,no,$1156,1,4,$6730,10,1,Highly Urban; Urban
911148514,31-Aug-56,43,$92815,No,$247752,Yes,M,Bachelors,Professional,36,Private,$10780,Minivan,yes,$20585,1,5,$0,13,0,Highly Urban; Urban
648252980,20-Mar-54,45,$90153,No,,Yes,M,Masters,Lawyer,42,Private,$18290,Van,yes,$3639,2,3,$3182,19,1,Highly Urban; Urban
203013907,18-Oct-75,24,$24666,Yes,$0,z_No,M,Bachelors,Professional,54,Commercial,$9010,Pickup,yes,$0,0,1,$4515,10,1,Highly Urban; Urban
594331532,27-Mar-54,45,$20757,Yes,$142511,z_No,z_F,z_High School,z_Blue Collar,52,Commercial,$3580,z_SUV,no,$0,0,0,$0,10,0,z_Highly Rural; Rural
730516617,16-Nov-75,24,$11664,Yes,$91216,z_No,M,Bachelors,Manager,15,Private,$2670,Minivan,yes,$0,0,0,$5100,13,1,Highly Urban; Urban
508835703,12-Jan-54,45,$0,No,$101860,Yes,z_F,z_High School,Home Maker,31,Private,$16250,Minivan,no,$40086,2,0,$0,9,0,Highly Urban; Urban
393663506,09-Apr-58,41,$109957,No,$284462,Yes,z_F,Masters,Manager,32,Private,$18130,z_SUV,no,$0,0,4,$5853,,1,Highly Urban; Urban
308759097,25-Aug-47,52,$0,No,$0,Yes,M,<High School,Student,29,Private,$6700,Minivan,yes,$0,0,1,$0,5,0,z_Highly Rural; Rural
398144007,31-Aug-70,29,$0,Yes,$0,z_No,M,z_High School,Student,32,Private,$4400,Minivan,yes,$3359,3,8,$0,7,0,Highly Urban; Urban
865694934,19-Dec-45,53,$69335,No,,Yes,M,Masters,,27,Commercial,$20200,Van,yes,$5685,2,2,$1363,1,1,Highly Urban; Urban
486562302,23-Jun-69,30,$60216,Yes,$0,z_No,z_F,Bachelors,Clerical,23,Private,$17420,z_SUV,no,$3878,1,4,$0,7,0,Highly Urban; Urban
490783963,07-Dec-47,51,$50446,No,$190849,Yes,z_F,Bachelors,z_Blue Collar,50,Commercial,$26130,Pickup,no,$1412,3,3,$0,1,0,Highly Urban; Urban
841279077,14-Mar-52,47,$33767,No,$153272,Yes,z_F,z_High School,Clerical,43,Commercial,$28140,Pickup,no,$0,0,0,$0,1,0,Highly Urban; Urban
801206194,05-Jul-55,44,$132044,Yes,$357956,z_No,M,Masters,Manager,61,Commercial,$23140,Panel Truck,no,$0,0,0,$0,17,0,Highly Urban; Urban
492650652,13-Jun-61,38,$126105,No,$398812,Yes,z_F,Bachelors,Manager,49,Private,$13900,z_SUV,no,$0,0,0,$0,12,0,Highly Urban; Urban
341160277,06-Apr-49,50,$4583,No,$0,Yes,z_F,<High School,Student,44,Commercial,$26310,Pickup,no,$0,0,0,$0,1,0,Highly Urban; Urban
703900839,16-Jan-48,51,$72518,No,$0,z_No,z_F,Bachelors,z_Blue Collar,28,Commercial,$16510,z_SUV,no,$5217,2,0,$0,11,0,Highly Urban; Urban
494191154,11-Apr-56,43,$57869,No,$0,z_No,M,PhD,,22,Commercial,$26420,Panel Truck,yes,$5021,1,7,$0,12,0,Highly Urban; Urban
401358030,10-Dec-58,40,,No,$199444,Yes,z_F,z_High School,Home Maker,5,Private,$14340,z_SUV,no,$0,0,0,$0,7,0,Highly Urban; Urban
620916539,21-Aug-53,46,$55901,No,$231583,Yes,z_F,Bachelors,Home Maker,13,Private,$33560,Pickup,no,$0,0,0,$0,7,0,Highly Urban; Urban
968373001,30-Jul-52,47,$125741,No,$359404,Yes,z_F,Masters,Manager,41,Private,$18770,z_SUV,no,$0,0,0,$0,8,0,Highly Urban; Urban
408105547,16-Nov-52,47,$18789,No,$146055,Yes,M,<High School,z_Blue Collar,20,Private,$12040,Pickup,no,$0,0,0,$0,1,0,Highly Urban; Urban
529758155,28-May-58,41,$53202,No,$167495,z_No,z_F,Masters,Professional,11,Private,$6820,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
37595654,12-Dec-52,46,$119904,No,$0,z_No,z_F,Masters,Lawyer,22,Private,$23530,Sports Car,no,$0,0,2,$2758,21,1,Highly Urban; Urban
433568568,25-Jun-45,54,$0,No,$0,Yes,z_F,<High School,Student,36,Private,$6900,z_SUV,no,$0,0,0,$554,7,1,Highly Urban; Urban
838040941,11-Sep-61,38,$15413,No,$91720,Yes,M,<High School,Clerical,5,Commercial,$6840,Pickup,yes,$0,0,0,$0,1,0,z_Highly Rural; Rural
317571358,01-Jan-62,37,$12262,No,,Yes,z_F,Bachelors,z_Blue Collar,51,Commercial,$14610,z_SUV,no,$0,0,4,$0,5,0,Highly Urban; Urban
240386864,30-Jun-51,48,,No,$158460,Yes,M,z_High School,Clerical,68,Commercial,$21270,Van,no,$0,0,0,$0,10,0,z_Highly Rural; Rural
49643122,16-Apr-55,44,$11065,No,$110907,Yes,z_F,<High School,z_Blue Collar,80,Private,$12410,z_SUV,no,$0,0,0,$0,8,0,z_Highly Rural; Rural
300257711,30-Aug-46,53,$0,No,$118678,z_No,z_F,<High School,Home Maker,29,Private,$6800,z_SUV,no,$1930,2,1,$8131,6,1,Highly Urban; Urban
212135499,08-Mar-62,37,$42878,No,$158179,Yes,M,Bachelors,z_Blue Collar,54,Commercial,$11480,Pickup,no,$6870,1,4,$0,10,0,Highly Urban; Urban
708052311,14-Jun-42,57,$65968,No,$0,z_No,M,Bachelors,Manager,37,Commercial,$16640,Van,yes,$10215,2,0,$3773,,1,Highly Urban; Urban
296638822,31-Jul-58,41,$29541,No,$204260,Yes,M,z_High School,Manager,45,Private,$13640,Minivan,yes,$3265,2,1,$0,1,0,Highly Urban; Urban
312079324,16-Sep-45,54,$100816,No,$281563,Yes,z_F,Masters,Lawyer,33,Private,$21680,Minivan,no,$0,0,1,$0,20,0,Highly Urban; Urban
173774917,12-Aug-50,49,$94072,No,$251912,Yes,z_F,Masters,Lawyer,8,Private,$6810,z_SUV,no,$0,0,1,$0,4,0,Highly Urban; Urban
327784944,16-Nov-43,56,$19712,No,$0,z_No,M,Bachelors,Manager,28,Private,$10730,Pickup,yes,$0,0,3,$0,,0,Highly Urban; Urban
429155050,17-Jun-63,36,$10632,No,$0,Yes,z_F,Bachelors,Student,29,Private,$16290,z_SUV,no,$0,0,0,$0,9,0,Highly Urban; Urban
514595523,03-Aug-52,47,$5846,No,$99468,Yes,z_F,z_High School,Home Maker,10,Private,$9030,z_SUV,no,$0,0,0,$5440,9,1,Highly Urban; Urban
725494377,31-Dec-38,60,$18681,No,$176330,Yes,M,z_High School,Student,5,Commercial,$27260,Minivan,yes,$0,0,0,$0,7,0,Highly Urban; Urban
962330881,11-Nov-58,41,$25982,No,$156820,z_No,z_F,z_High School,Clerical,5,Private,$8710,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
377292402,11-Feb-55,44,$77760,No,,Yes,M,z_High School,z_Blue Collar,20,Commercial,$13680,Minivan,no,$1416,3,3,$0,9,0,Highly Urban; Urban
842975105,01-May-66,33,$44315,No,$193380,z_No,z_F,z_High School,Manager,15,Private,$5930,Sports Car,no,$0,0,2,$0,11,0,Highly Urban; Urban
491571100,26-May-53,46,$34522,No,$0,z_No,z_F,z_High School,Clerical,34,Commercial,$8820,Pickup,yes,$4936,4,0,$0,3,0,Highly Urban; Urban
924719825,15-Jan-41,58,$60958,No,$247454,Yes,z_F,Bachelors,Manager,43,Private,$8730,z_SUV,no,$8073,1,2,$0,10,0,Highly Urban; Urban
463586488,07-Jun-68,31,$9684,No,$0,Yes,M,z_High School,Student,8,Private,$2470,Minivan,no,$0,0,0,$0,1,0,Highly Urban; Urban
194198874,26-Jun-56,43,$21658,Yes,,z_No,z_F,<High School,Clerical,22,Private,$7970,Sports Car,no,$3954,2,0,$0,5,0,z_Highly Rural; Rural
62181943,06-Feb-55,44,$124829,No,,z_No,z_F,Masters,,39,Commercial,$31810,Pickup,no,$0,0,0,$895,16,1,Highly Urban; Urban
633397720,20-Aug-58,41,$136585,No,$0,z_No,M,Masters,Lawyer,24,Private,$16560,Minivan,yes,$29754,3,1,$0,10,0,Highly Urban; Urban
796878456,22-Jun-62,37,$36217,No,$186385,z_No,z_F,z_High School,z_Blue Collar,57,Commercial,$28090,Minivan,no,$0,0,0,$2782,1,1,Highly Urban; Urban
637643198,10-Feb-50,49,$0,No,,Yes,z_F,PhD,Home Maker,8,Private,$22100,Pickup,no,$0,0,2,$0,1,0,Highly Urban; Urban
628816794,13-Apr-57,42,$38770,No,$154518,Yes,z_F,z_High School,z_Blue Collar,41,Commercial,$14780,z_SUV,no,$0,0,2,$0,9,0,Highly Urban; Urban
656344335,10-Dec-51,47,$90940,No,$0,z_No,M,Bachelors,Professional,50,Commercial,$16710,Van,yes,$8490,3,0,$1487,10,1,Highly Urban; Urban
990812546,27-Jul-61,38,$51176,No,$0,z_No,z_F,z_High School,Professional,10,Private,$15330,z_SUV,no,$0,0,0,$0,11,0,Highly Urban; Urban
23757259,22-Jun-53,46,$74478,No,$223052,z_No,M,Masters,,71,Commercial,$22930,Panel Truck,no,$5855,2,5,$0,16,0,Highly Urban; Urban
768598772,10-Apr-53,46,$64654,Yes,$0,z_No,z_F,z_High School,z_Blue Collar,11,Commercial,$6670,z_SUV,no,$0,0,0,$0,10,0,Highly Urban; Urban
523113485,04-Jun-46,53,$0,No,$99253,Yes,z_F,Bachelors,Home Maker,15,Private,$8580,z_SUV,no,$0,0,2,$0,1,0,Highly Urban; Urban
634828055,06-Dec-52,46,$14704,No,$80659,Yes,z_F,<High School,Clerical,57,Private,$10620,z_SUV,no,$0,0,2,$0,4,0,z_Highly Rural; Rural
246580096,28-Feb-67,32,$0,No,$107325,Yes,z_F,z_High School,Home Maker,51,Private,$10350,z_SUV,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
605068161,25-Sep-36,63,$4597,No,$121824,Yes,z_F,<High School,Home Maker,34,Private,$7800,Sports Car,no,$2841,2,0,$0,6,0,Highly Urban; Urban
950626720,19-Feb-59,40,$21104,No,$106870,Yes,z_F,<High School,z_Blue Collar,29,Private,$3610,z_SUV,no,$0,0,0,$0,1,0,Highly Urban; Urban
7936658,27-Sep-60,39,$49652,No,$208319,Yes,M,Bachelors,Manager,46,Private,$10370,Pickup,yes,$0,0,1,$0,10,0,Highly Urban; Urban
887903701,11-Jul-56,43,$82939,Yes,$0,z_No,M,<High School,z_Blue Collar,34,Private,$21920,Van,no,$3381,2,0,$0,1,0,Highly Urban; Urban
429878104,24-Dec-57,41,$65895,No,$248403,Yes,z_F,PhD,Manager,44,Private,$12190,z_SUV,no,$4604,2,2,$0,,0,Highly Urban; Urban
405516439,24-Mar-50,49,$56462,No,$173487,Yes,z_F,Bachelors,Professional,39,Private,$22720,Minivan,no,$5495,1,5,$0,10,0,Highly Urban; Urban
844940130,16-May-48,51,$8260,No,$124947,z_No,M,z_High School,Student,31,Commercial,$15620,Minivan,yes,$0,0,1,$0,9,0,Highly Urban; Urban
954178903,07-Sep-54,45,$148221,No,$0,z_No,M,Masters,Professional,17,Commercial,$20820,Van,yes,$21998,3,8,$0,21,0,Highly Urban; Urban
271255516,09-Oct-40,59,$32974,No,$166796,Yes,M,z_High School,Clerical,41,Private,$15010,Minivan,yes,$6063,3,4,$0,1,0,Highly Urban; Urban
452052599,10-Aug-42,57,$196889,No,$484353,z_No,M,Masters,Professional,42,Commercial,$43250,Panel Truck,yes,$9784,2,6,$0,15,0,Highly Urban; Urban
134224706,10-Mar-49,50,$45620,No,$170796,Yes,z_F,Bachelors,Manager,20,Private,$14790,z_SUV,no,$0,0,1,$0,5,0,Highly Urban; Urban
277086086,13-Dec-51,47,$28808,No,$0,z_No,M,z_High School,Student,40,Commercial,$11840,Pickup,yes,$1092,1,2,$2440,,1,Highly Urban; Urban
605614925,28-Apr-73,26,$69789,No,$206181,Yes,z_F,z_High School,Manager,37,Private,$11770,z_SUV,no,$2960,3,5,$2992,7,1,Highly Urban; Urban
98708630,15-Jun-45,54,,No,$200391,Yes,z_F,z_High School,Clerical,67,Private,$10480,z_SUV,no,$27414,2,2,$3392,8,1,Highly Urban; Urban
86772573,19-Apr-56,43,$45355,No,$151271,Yes,z_F,<High School,z_Blue Collar,12,Private,$10340,z_SUV,no,$0,0,0,$0,1,0,z_Highly Rural; Rural
938320087,17-Jul-38,61,$57095,No,$0,z_No,M,<High School,z_Blue Collar,52,Private,$7600,z_SUV,yes,$1904,3,7,$5603,6,1,Highly Urban; Urban
481160423,24-Apr-48,51,,No,$140239,Yes,z_F,<High School,Clerical,54,Private,$11240,z_SUV,no,$0,0,0,$0,5,0,z_Highly Rural; Rural
717180749,17-Oct-53,46,$30226,No,$114879,z_No,M,<High School,Clerical,45,Commercial,$6100,Pickup,yes,$0,0,3,$0,5,0,z_Highly Rural; Rural
514434088,19-May-71,28,$0,Yes,$0,z_No,M,z_High School,Home Maker,9,Private,$4300,Minivan,no,$0,0,0,$0,7,0,Highly Urban; Urban
145129925,24-Jan-55,44,$95114,No,$289409,Yes,z_F,Bachelors,Manager,21,Private,$16330,z_SUV,no,$0,0,0,$0,9,0,Highly Urban; Urban
156160360,06-Jul-59,40,$39753,No,$181338,Yes,z_F,z_High School,Clerical,50,Private,$24820,z_SUV,no,$0,0,0,$3985,13,1,Highly Urban; Urban
916539496,11-Feb-55,44,,Yes,$296916,z_No,z_F,PhD,Manager,28,Private,$18180,Minivan,no,$0,0,0,$0,15,0,Highly Urban; Urban
616302485,26-Jan-52,47,$72463,No,$0,z_No,z_F,Bachelors,z_Blue Collar,52,Commercial,$22400,z_SUV,no,$0,0,0,$0,9,0,z_Highly Rural; Rural
851522155,25-Oct-48,51,$46502,No,$148272,z_No,M,Bachelors,Professional,52,Private,$11250,Minivan,no,$0,0,2,$0,14,0,Highly Urban; Urban
420298382,01-Jan-59,40,$133776,No,$374317,Yes,z_F,z_High School,z_Blue Collar,29,Private,$25080,Minivan,no,$0,0,0,$0,,0,Highly Urban; Urban
544712125,17-Apr-54,45,$22721,No,$143434,Yes,z_F,Bachelors,Home Maker,31,Private,$19880,Minivan,no,$0,0,1,$0,11,0,z_Highly Rural; Rural
409971631,05-Dec-58,40,$43072,No,$120442,Yes,M,z_High School,Clerical,38,Private,$13980,Minivan,yes,$0,0,0,$0,1,0,z_Highly Rural; Rural
130076382,14-Jan-54,45,$135768,No,$347575,Yes,M,Masters,,22,Commercial,$19580,Van,yes,$8176,2,6,$3952,15,1,Highly Urban; Urban
987311024,07-Oct-41,58,$41712,No,,Yes,z_F,Masters,,5,Private,$16810,Minivan,no,$1351,3,1,$4366,16,1,Highly Urban; Urban
164296206,23-Aug-62,37,$125314,No,$0,z_No,M,Bachelors,Manager,24,Commercial,$17730,Van,yes,$0,0,4,$0,1,0,Highly Urban; Urban
46413377,30-Jan-48,51,$152462,No,$0,z_No,z_F,Masters,Manager,39,Private,$22290,z_SUV,no,$0,0,1,$0,14,0,Highly Urban; Urban
481362787,11-Nov-39,60,$8287,No,$160005,Yes,z_F,Bachelors,Home Maker,63,Private,$15900,Minivan,no,$6315,3,0,$0,8,0,Highly Urban; Urban
496368853,29-Mar-43,56,$59188,No,$238256,z_No,M,z_High School,Professional,65,Private,$8980,Pickup,no,$0,0,0,$0,1,0,Highly Urban; Urban
826547678,10-Oct-53,46,$121133,No,$297340,Yes,M,Bachelors,z_Blue Collar,13,Commercial,$18750,Van,yes,$0,0,1,$0,9,0,Highly Urban; Urban
580100829,03-Feb-66,33,$41583,No,$145551,Yes,z_F,Masters,Home Maker,32,Private,$18820,Pickup,no,$0,0,1,$0,20,0,z_Highly Rural; Rural
412918396,28-Feb-55,44,$25536,No,$178708,Yes,z_F,<High School,z_Blue Collar,50,Private,$12160,z_SUV,no,$0,0,1,$1257,6,1,Highly Urban; Urban
122184095,10-Jun-63,36,$79801,No,$0,z_No,z_F,z_High School,z_Blue Collar,21,Commercial,$24810,Pickup,no,$0,0,2,$5524,,1,Highly Urban; Urban
