policy_id,age,cust_age_category,income,parent1,home_value,married,gender,education,occupation,travel_time,car_usage,IDV,car_type,red_car,old_claim,claim_freq,MVR_points,claim_amount,car_age,car_age_category,claim_status,urbanicity
75805969,51,mid-age,"$0",No,"$91232",z_No,z_F,Bachelors,"Home Maker",25,Private,"$1500",z_SUV,no,"$0",0,2,"$0",1,New,0,"z_Highly Rural; Rural"
872568300,44,mid-age,"$79899",No,"$0",z_No,z_F,Masters,Manager,25,Private,"$9490","Sports Car",no,"$0",0,0,"$4081",17,old,1,"Highly Urban; Urban"
906046400,41,mid-age,"$48835",No,"$249596",z_No,M,"z_High School","z_Blue Collar",35,Commercial,"$10480",Pickup,yes,"$2702",1,3,"$0",9,used,0,"Highly Urban; Urban"
778035899,44,mid-age,"$0",No,"$91344",Yes,z_F,Masters,"Home Maker",39,Private,"$11340",Minivan,no,"$0",0,1,"$0",14,old,0,"Highly Urban; Urban"
654917316,66,old-age,"$70618",No,"$263650",Yes,z_F,PhD,"Home Maker",89,Private,"$19810","Sports Car",no,"$0",0,0,"$7539",13,old,1,"Highly Urban; Urban"
46413377,51,mid-age,"$152462",No,"$0",z_No,z_F,Masters,Manager,23,Private,"$17930",z_SUV,no,"$6788",3,0,"$0",14,old,0,"Highly Urban; Urban"
686481815,43,mid-age,"$58251",No,"$210945",z_No,M,Bachelors,Manager,57,Commercial,"$19030",Van,no,"$0",0,0,"$4783",7,used,1,"Highly Urban; Urban"
624265914,34,young,"$86877",Yes,"$0",z_No,z_F,Bachelors,"z_Blue Collar",14,Commercial,"$13590",Minivan,no,"$0",0,2,"$0",14,old,0,"Highly Urban; Urban"
446952687,44,mid-age,"$23541",No,"$171928",Yes,z_F,"<High School",Clerical,49,Private,"$6250",z_SUV,no,"$0",0,3,"$0",5,New,0,"Highly Urban; Urban"
376805275,57,mid-age,"$100985",No,"$280768",Yes,z_F,Masters,Lawyer,8,Private,"$22710",z_SUV,no,"$4531",3,2,"$0",15,old,0,"Highly Urban; Urban"
382198324,52,mid-age,"$43393",No,,Yes,z_F,"z_High School",Clerical,23,Private,"$12890",z_SUV,no,"$10782",3,1,"$5254",1,New,1,"Highly Urban; Urban"
503597559,32,young,"$0",No,"$64184",Yes,z_F,Bachelors,"Home Maker",51,Private,"$13140","Sports Car",no,"$0",0,0,"$5273",4,New,1,"z_Highly Rural; Rural"
371800250,40,young,"$0",No,"$0",Yes,M,"z_High School",Student,45,Commercial,"$6550",Pickup,no,"$1176",2,4,"$0",7,used,0,"Highly Urban; Urban"
727204683,49,mid-age,,No,,z_No,z_F,"z_High School","z_Blue Collar",22,Commercial,"$4720",z_SUV,no,"$557",3,4,"$0",7,used,0,"Highly Urban; Urban"
48190781,51,mid-age,"$0",No,"$93915",Yes,z_F,"z_High School","Home Maker",38,Private,"$8620",z_SUV,no,"$0",0,4,"$0",1,New,0,"z_Highly Rural; Rural"
500077378,36,young,"$29033",No,"$181744",Yes,z_F,"z_High School",Clerical,29,Private,"$29960",Pickup,no,"$7867",1,5,"$0",1,New,0,"Highly Urban; Urban"
122717833,41,mid-age,"$90405",Yes,"$268678",z_No,M,"z_High School","z_Blue Collar",32,Commercial,"$17680",Van,no,"$36839",2,3,"$0",1,New,0,"z_Highly Rural; Rural"
458303466,41,mid-age,"$18351",No,"$0",Yes,z_F,"z_High School",Student,30,Commercial,"$11720",Pickup,yes,"$0",0,2,"$0",6,used,0,"Highly Urban; Urban"
203404166,19,young,"$5228",Yes,"$0",z_No,z_F,"z_High School",Student,28,Commercial,"$15080",z_SUV,no,"$0",0,4,"$7085",10,used,1,"Highly Urban; Urban"
762552558,36,young,,No,"$150426",Yes,M,"z_High School",Clerical,13,Private,"$16230",Minivan,yes,"$6654",2,0,"$0",1,New,0,"Highly Urban; Urban"
546336138,28,young,"$24814",No,"$103896",Yes,M,"<High School",Clerical,26,Private,"$7750",Minivan,yes,"$5556",1,1,"$3513",8,used,1,"Highly Urban; Urban"
286019084,47,mid-age,"$114748",No,"$289437",Yes,z_F,"z_High School","z_Blue Collar",34,Commercial,"$24740",Minivan,no,"$0",0,0,"$0",10,used,0,"Highly Urban; Urban"
325470199,51,mid-age,"$159809",No,,Yes,M,Masters,,22,Commercial,"$22580","Panel Truck",no,"$0",0,3,"$0",19,old,0,"Highly Urban; Urban"
773135844,46,mid-age,"$112465",No,"$0",z_No,M,Masters,Manager,36,Commercial,"$24330","Panel Truck",yes,"$1401",1,0,"$5992",14,old,1,"Highly Urban; Urban"
877546076,53,mid-age,"$0",No,"$66839",Yes,z_F,"z_High School","Home Maker",6,Private,"$6800","Sports Car",no,"$0",0,1,"$1911",1,New,1,"Highly Urban; Urban"
216600666,50,mid-age,"$81614",No,"$0",z_No,M,Masters,Lawyer,32,Private,"$21870",Minivan,no,"$0",0,5,"$0",16,old,0,"Highly Urban; Urban"
240048456,44,mid-age,"$68820",No,"$197831",Yes,z_F,"z_High School","z_Blue Collar",16,Commercial,"$12780","Sports Car",no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
10845956,31,young,"$119331",No,"$363888",Yes,M,Bachelors,Professional,30,Commercial,"$29230","Panel Truck",no,"$12636",3,2,"$0",10,used,0,"Highly Urban; Urban"
330594203,31,young,"$33768",No,"$147167",Yes,M,"z_High School",Professional,19,Commercial,"$8210",Pickup,yes,"$0",0,1,"$0",1,New,0,"Highly Urban; Urban"
551779511,42,mid-age,"$85921",No,"$270346",Yes,z_F,Masters,Lawyer,41,Private,"$29080",Pickup,no,"$1551",3,2,"$0",15,old,0,"Highly Urban; Urban"
350909425,35,young,"$30111",Yes,"$0",z_No,M,"z_High School",Clerical,48,Private,"$4510",Pickup,yes,"$7654",2,9,"$2976",1,New,1,"Highly Urban; Urban"
412642631,45,mid-age,"$29754",Yes,"$0",z_No,z_F,Masters,Lawyer,12,Private,"$19350",Minivan,no,"$0",0,0,"$0",10,used,0,"Highly Urban; Urban"
232850723,66,old-age,"$45790",No,"$213595",Yes,z_F,Bachelors,"Home Maker",15,Commercial,"$25090",Pickup,no,"$0",0,0,"$0",15,old,0,"z_Highly Rural; Rural"
55986085,45,mid-age,"$69411",Yes,"$0",z_No,z_F,"z_High School","z_Blue Collar",34,Commercial,"$12940",Minivan,no,"$0",0,1,"$0",1,New,0,"Highly Urban; Urban"
297802981,47,mid-age,"$54807",No,"$183953",Yes,z_F,"z_High School","z_Blue Collar",43,Commercial,"$7280",Pickup,no,"$4009",2,2,"$3012",6,used,1,"Highly Urban; Urban"
78210383,44,mid-age,"$28833",No,"$183748",Yes,M,"<High School",Clerical,36,Private,"$20550",Van,yes,"$0",0,3,"$0",1,New,0,"z_Highly Rural; Rural"
414929424,40,young,"$50272",No,"$180265",Yes,M,"z_High School","z_Blue Collar",32,Commercial,"$10530",Pickup,no,"$0",0,5,"$0",1,New,0,"z_Highly Rural; Rural"
799761636,42,mid-age,"$19759",Yes,"$0",z_No,M,"<High School","z_Blue Collar",30,Private,"$15100",Minivan,yes,"$35863",2,4,"$2972",8,used,1,"Highly Urban; Urban"
485271835,47,mid-age,"$28107",No,"$0",z_No,z_F,"z_High School",Clerical,58,Private,"$9010","Sports Car",no,"$8598",1,3,"$3169",9,used,1,"Highly Urban; Urban"
737945954,47,mid-age,"$23290",No,,Yes,z_F,"z_High School","z_Blue Collar",46,Commercial,"$8530",z_SUV,no,"$17597",2,0,"$0",7,used,0,"Highly Urban; Urban"
958363193,43,mid-age,"$63357",No,"$222957",Yes,M,Bachelors,"z_Blue Collar",26,Commercial,"$12930",Minivan,yes,"$0",0,4,"$0",1,New,0,"z_Highly Rural; Rural"
570592690,68,old-age,,No,"$300670",Yes,M,PhD,Manager,29,Commercial,"$27430",Pickup,yes,"$5967",1,4,"$0",18,old,0,"Highly Urban; Urban"
202267060,51,mid-age,"$102330",No,"$319224",Yes,z_F,Bachelors,Manager,22,Private,"$16830",Minivan,no,"$0",0,1,"$0",9,used,0,"Highly Urban; Urban"
487616897,53,mid-age,"$41924",No,"$0",z_No,z_F,"z_High School","Home Maker",81,Private,"$6800",z_SUV,no,"$0",0,0,"$3998",7,used,1,"z_Highly Rural; Rural"
115036166,52,mid-age,"$66063",No,"$208162",z_No,M,Masters,Professional,33,Commercial,"$6700",Pickup,yes,"$7684",2,3,"$0",19,old,0,"Highly Urban; Urban"
50686424,32,young,"$4564",Yes,"$0",z_No,z_F,"z_High School",Student,31,Commercial,"$13810","Sports Car",no,"$0",0,0,"$7802",1,New,1,"Highly Urban; Urban"
738568522,55,mid-age,"$50431",No,"$178760",Yes,M,"z_High School","z_Blue Collar",39,Commercial,"$14660",Minivan,no,"$0",0,0,"$0",10,used,0,"z_Highly Rural; Rural"
962250631,66,old-age,"$78458",No,"$267837",Yes,M,Bachelors,"z_Blue Collar",40,Commercial,"$14910",z_SUV,yes,"$3894",4,0,"$4771",13,old,1,"Highly Urban; Urban"
189475807,40,young,"$67700",Yes,"$200231",z_No,M,Bachelors,Manager,47,Private,"$17430",Van,yes,"$6452",4,4,"$4848",7,used,1,"Highly Urban; Urban"
825220621,35,young,"$51116",No,"$0",z_No,z_F,Bachelors,"z_Blue Collar",43,Commercial,"$14200",z_SUV,no,"$5459",2,0,"$0",12,used,0,"Highly Urban; Urban"
165063774,39,young,"$31348",No,"$148483",Yes,z_F,Masters,Lawyer,19,Private,"$8530",Minivan,no,"$0",0,0,"$0",15,old,0,"Highly Urban; Urban"
79590937,54,mid-age,"$43673",Yes,"$172395",z_No,z_F,"z_High School","z_Blue Collar",39,Commercial,"$18690",Minivan,no,"$0",0,1,"$53796",1,New,1,"Highly Urban; Urban"
580818510,50,mid-age,"$12623",No,"$0",Yes,M,"z_High School",Student,30,Private,"$2760",Minivan,yes,"$6748",3,0,"$0",1,New,0,"Highly Urban; Urban"
427956346,41,mid-age,"$49094",No,"$212215",Yes,z_F,"z_High School","z_Blue Collar",28,Commercial,"$10510",z_SUV,no,"$7010",1,0,"$0",1,New,0,"Highly Urban; Urban"
543610219,50,mid-age,"$45499",No,"$196923",z_No,M,Bachelors,Professional,28,Private,"$6050",Minivan,yes,"$0",0,0,"$0",12,used,0,"Highly Urban; Urban"
778401205,43,mid-age,,Yes,"$0",z_No,z_F,"z_High School",Student,51,Commercial,"$7620",z_SUV,no,"$0",0,0,"$0",4,New,0,"z_Highly Rural; Rural"
880702697,45,mid-age,"$48961",No,"$177210",Yes,z_F,Bachelors,"Home Maker",24,Private,"$16930","Sports Car",no,"$0",0,3,"$0",8,used,0,"Highly Urban; Urban"
778661639,50,mid-age,"$46228",No,,Yes,z_F,"z_High School","z_Blue Collar",47,Commercial,"$21090",Pickup,no,"$0",0,0,"$0",4,New,0,"z_Highly Rural; Rural"
425283292,48,mid-age,"$38879",No,"$0",z_No,z_F,Masters,Lawyer,35,Private,"$11330",z_SUV,no,"$3396",3,4,"$0",1,New,0,"Highly Urban; Urban"
715263455,42,mid-age,"$40277",No,"$156362",z_No,M,Bachelors,Professional,46,Commercial,"$5530",Pickup,yes,"$8942",2,6,"$4927",9,used,1,"Highly Urban; Urban"
842458865,45,mid-age,"$46684",No,"$168591",Yes,z_F,"z_High School",Professional,22,Private,"$10670",z_SUV,no,"$0",0,2,"$0",1,New,0,"Highly Urban; Urban"
440484436,57,mid-age,"$92106",No,"$0",z_No,z_F,Bachelors,Manager,46,Private,"$25710",Minivan,no,"$0",0,1,"$0",7,used,0,"Highly Urban; Urban"
425007446,36,young,"$244076",No,"$565586",Yes,M,PhD,,48,Commercial,"$29510","Panel Truck",no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
220614099,56,mid-age,"$69152",No,"$250572",z_No,z_F,Bachelors,Professional,7,Private,"$14020",z_SUV,no,"$0",0,0,"$0",14,old,0,"Highly Urban; Urban"
219393180,38,young,"$126747",No,"$311195",Yes,z_F,PhD,Professional,9,Private,"$17970",Minivan,no,"$3381",1,7,"$0",22,vintage,0,"Highly Urban; Urban"
656412065,26,young,"$12240",No,"$101334",z_No,z_F,"<High School",Student,21,Private,"$5320","Sports Car",no,"$6094",2,0,"$3758",6,used,1,"Highly Urban; Urban"
275508191,48,mid-age,"$25094",No,"$0",z_No,z_F,"z_High School","z_Blue Collar",18,Commercial,"$8810","Sports Car",no,"$4852",1,5,"$0",1,New,0,"Highly Urban; Urban"
303183248,47,mid-age,"$0",No,"$0",z_No,z_F,Masters,"Home Maker",13,Private,"$20890",z_SUV,no,"$0",0,1,"$0",15,old,0,"Highly Urban; Urban"
391519118,45,mid-age,"$35825",No,"$212583",Yes,M,"<High School",Clerical,34,Commercial,"$5080",Pickup,no,"$0",0,1,"$0",7,used,0,"z_Highly Rural; Rural"
440764441,41,mid-age,"$65483",No,,Yes,M,PhD,,30,Commercial,"$5620",Pickup,yes,"$7351",2,0,"$1331",18,old,1,"Highly Urban; Urban"
619836047,48,mid-age,"$24601",No,"$128982",z_No,M,PhD,,21,Commercial,"$8760",Pickup,no,"$0",0,1,"$3455",10,used,1,"Highly Urban; Urban"
983673321,39,young,"$23670",No,"$0",z_No,M,"<High School",Clerical,10,Private,"$16440",Van,yes,"$34346",3,3,"$0",1,New,0,"Highly Urban; Urban"
346319728,49,mid-age,"$174329",No,"$417731",z_No,M,PhD,,22,Commercial,"$26250","Panel Truck",no,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
804950145,47,mid-age,"$48517",No,"$220943",Yes,z_F,"<High School",Clerical,33,Private,"$11050",z_SUV,no,"$5908",2,2,"$0",1,New,0,"Highly Urban; Urban"
933334494,44,mid-age,"$31526",No,"$139414",Yes,z_F,"z_High School",Clerical,27,Private,"$10960","Sports Car",no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
221734825,57,mid-age,"$188059",No,,z_No,M,PhD,Doctor,28,Private,"$26010",Minivan,yes,"$25989",1,4,"$0",12,used,0,"Highly Urban; Urban"
387262623,50,mid-age,"$30956",No,"$166846",Yes,M,"z_High School",Clerical,11,Commercial,"$17400",Van,no,"$3288",2,3,"$4536",7,used,1,"Highly Urban; Urban"
542686402,42,mid-age,"$10806",Yes,"$0",z_No,z_F,"<High School",Clerical,5,Private,"$8230","Sports Car",no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
682001397,36,young,"$32474",No,"$108745",Yes,M,"z_High School",Clerical,59,Private,"$8350",Pickup,no,"$0",0,0,"$5282",1,New,1,"z_Highly Rural; Rural"
176171795,36,young,,No,"$0",z_No,z_F,Bachelors,Professional,44,Private,"$18320",Minivan,no,"$8143",2,1,"$2959",10,used,1,"Highly Urban; Urban"
362726547,56,mid-age,"$53594",No,"$174157",Yes,z_F,Bachelors,Manager,38,Private,"$17990",Minivan,no,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
878272805,41,mid-age,"$27045",No,"$205386",Yes,z_F,"z_High School","z_Blue Collar",39,Commercial,"$18800",z_SUV,no,"$1420",2,3,"$0",10,used,0,"Highly Urban; Urban"
105990644,57,mid-age,"$117612",No,,Yes,M,PhD,,24,Commercial,"$7390",Pickup,no,"$0",0,2,"$16916",16,old,1,"Highly Urban; Urban"
94857393,45,mid-age,"$56351",No,"$219589",Yes,M,"z_High School","z_Blue Collar",5,Commercial,"$21580",Van,yes,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
872772824,43,mid-age,"$0",No,"$0",Yes,z_F,"z_High School",Student,62,Private,"$12410",z_SUV,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
281636972,45,mid-age,"$15151",No,"$119434",Yes,z_F,"<High School",Clerical,40,Private,"$10380",z_SUV,no,"$0",0,2,"$0",1,New,0,"Highly Urban; Urban"
144269185,57,mid-age,"$51121",No,"$177371",Yes,M,"z_High School",Clerical,35,Commercial,"$7100",Pickup,yes,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
313782874,39,young,"$42535",No,"$189139",Yes,M,"z_High School",Clerical,22,Private,"$13350",Minivan,yes,"$0",0,0,"$0",8,used,0,"z_Highly Rural; Rural"
726501107,61,old-age,"$108990",Yes,"$0",z_No,M,PhD,Doctor,34,Private,"$37510",z_SUV,yes,"$0",0,0,"$8420",12,used,1,"Highly Urban; Urban"
860204052,41,mid-age,"$48230",No,"$0",z_No,M,"z_High School","z_Blue Collar",45,Commercial,"$14540",Minivan,no,"$2157",2,2,"$0",1,New,0,"Highly Urban; Urban"
105409665,48,mid-age,"$50201",No,"$169828",Yes,M,"z_High School",Manager,24,Commercial,"$29670","Panel Truck",yes,"$5053",3,4,"$0",1,New,0,"Highly Urban; Urban"
758214223,43,mid-age,"$80012",No,"$250971",Yes,M,Masters,Lawyer,27,Private,"$13800",Minivan,no,"$4778",3,5,"$0",21,vintage,0,"Highly Urban; Urban"
847136592,35,young,"$18047",No,"$97247",Yes,M,"<High School","z_Blue Collar",5,Commercial,"$6950",Pickup,no,"$0",0,1,"$6503",4,New,1,"Highly Urban; Urban"
986720801,41,mid-age,"$17321",No,"$109835",Yes,z_F,"<High School","z_Blue Collar",24,Private,"$6530","Sports Car",no,"$0",0,3,"$0",1,New,0,"Highly Urban; Urban"
224356294,48,mid-age,"$29928",No,"$102900",Yes,z_F,"z_High School",Clerical,18,Private,"$17630",z_SUV,no,"$3826",4,2,"$3161",9,used,1,"Highly Urban; Urban"
153196865,50,mid-age,"$160103",No,"$376152",Yes,z_F,Masters,Lawyer,29,Private,"$22460",Pickup,no,"$0",0,0,"$3801",14,old,1,"Highly Urban; Urban"
567608997,46,mid-age,"$80336",No,"$0",z_No,z_F,"z_High School","z_Blue Collar",37,Commercial,"$14130",z_SUV,no,"$0",0,0,"$0",8,used,0,"z_Highly Rural; Rural"
112008780,47,mid-age,"$33909",No,"$167505",Yes,z_F,Masters,Lawyer,22,Private,"$13110",Minivan,no,"$0",0,1,"$0",17,old,0,"Highly Urban; Urban"
915311067,55,mid-age,"$192328",No,"$475685",Yes,M,Bachelors,Manager,10,Private,"$41400",Minivan,no,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
352463503,46,mid-age,"$72383",No,"$224700",Yes,M,Bachelors,Professional,31,Private,"$13340",Minivan,no,"$3990",2,0,"$1592",9,used,1,"Highly Urban; Urban"
511948260,33,young,"$94866",No,"$271416",Yes,z_F,"z_High School","z_Blue Collar",50,Commercial,"$4800","Sports Car",no,"$0",0,3,"$0",11,used,0,"Highly Urban; Urban"
894942191,47,mid-age,"$23595",No,"$127966",Yes,z_F,"<High School",Clerical,34,Private,"$28520",Minivan,no,"$0",0,1,"$0",1,New,0,"z_Highly Rural; Rural"
880446977,39,young,"$86737",No,"$231682",Yes,M,Bachelors,"z_Blue Collar",6,Commercial,"$10370",Pickup,yes,"$0",0,0,"$0",9,used,0,"Highly Urban; Urban"
152305193,48,mid-age,"$65219",No,,z_No,z_F,Masters,Lawyer,20,Private,"$8020",z_SUV,no,"$3660",2,3,"$0",18,old,0,"Highly Urban; Urban"
987659359,64,old-age,"$42332",No,"$186390",Yes,z_F,"<High School",Clerical,24,Private,"$5730","Sports Car",no,"$0",0,2,"$0",1,New,0,"z_Highly Rural; Rural"
241171809,47,mid-age,"$99417",No,"$299437",Yes,M,"<High School","z_Blue Collar",30,Private,"$16140",Minivan,no,"$0",0,0,"$0",3,New,0,"z_Highly Rural; Rural"
677899112,42,mid-age,,No,"$175107",Yes,z_F,"z_High School","z_Blue Collar",77,Commercial,"$13480",z_SUV,no,"$3819",2,0,"$4931",8,used,1,"Highly Urban; Urban"
434360193,40,young,"$30743",No,"$0",z_No,M,"<High School","z_Blue Collar",44,Private,"$1500",Minivan,yes,"$0",0,0,"$0",5,New,0,"Highly Urban; Urban"
782104793,47,mid-age,"$59245",No,"$238724",Yes,z_F,Bachelors,Manager,40,Private,"$18700",Minivan,no,"$0",0,0,"$0",11,used,0,"Highly Urban; Urban"
260713168,52,mid-age,"$136123",No,"$348357",Yes,M,PhD,"Home Maker",5,Private,"$10810","Sports Car",no,"$1810",1,5,"$0",1,New,0,"Highly Urban; Urban"
925761189,49,mid-age,"$93491",No,"$0",z_No,M,Bachelors,Manager,15,Private,"$6400",Pickup,yes,"$0",0,0,"$0",9,used,0,"Highly Urban; Urban"
405470506,54,mid-age,"$40783",No,"$166605",Yes,z_F,"z_High School","z_Blue Collar",44,Commercial,"$12400",Minivan,no,"$0",0,0,"$0",10,used,0,"Highly Urban; Urban"
52504510,51,mid-age,"$91428",No,"$309772",Yes,M,Masters,Manager,50,Private,"$15740",Minivan,yes,"$0",0,2,"$0",9,used,0,"Highly Urban; Urban"
125989625,43,mid-age,"$71235",Yes,"$0",z_No,M,Bachelors,Professional,12,Private,"$17160",Van,no,"$3744",2,0,"$4340",6,used,1,"Highly Urban; Urban"
474173214,32,young,"$3165",No,"$71276",Yes,z_F,"<High School","Home Maker",30,Private,"$6030","Sports Car",no,"$0",0,0,"$0",6,used,0,"Highly Urban; Urban"
377586215,41,mid-age,,No,"$128528",Yes,z_F,Bachelors,"Home Maker",38,Private,"$5600","Sports Car",no,"$0",0,3,"$0",17,old,0,"z_Highly Rural; Rural"
73823217,53,mid-age,"$59445",No,"$225151",Yes,z_F,Masters,Lawyer,25,Private,"$16390",z_SUV,no,"$34824",1,0,"$0",12,used,0,"z_Highly Rural; Rural"
317029629,51,mid-age,"$142545",No,"$398369",Yes,z_F,Masters,Professional,28,Private,"$20850",Minivan,no,"$0",0,0,"$0",11,used,0,"z_Highly Rural; Rural"
504971762,30,young,"$20944",Yes,"$0",z_No,M,"<High School","z_Blue Collar",33,Private,"$10510",Pickup,yes,"$40386",1,5,"$0",1,New,0,"Highly Urban; Urban"
677987957,51,mid-age,,No,"$166284",Yes,z_F,Bachelors,Professional,28,Private,"$6460",z_SUV,no,"$0",0,1,"$0",9,used,0,"Highly Urban; Urban"
914469084,43,mid-age,"$17721",No,"$99815",Yes,M,"z_High School","z_Blue Collar",6,Commercial,"$12810",Minivan,yes,"$0",0,0,"$0",8,used,0,"Highly Urban; Urban"
228687082,50,mid-age,"$525",No,"$0",Yes,z_F,"<High School",Student,49,Private,"$34220",Van,no,"$0",0,0,"$0",6,used,0,"z_Highly Rural; Rural"
855292358,39,young,"$91164",No,"$258261",Yes,M,Bachelors,Manager,46,Private,"$14680",Minivan,no,"$0",0,1,"$0",10,used,0,"Highly Urban; Urban"
856798476,39,young,"$16862",No,"$148063",Yes,M,Bachelors,Student,47,Private,"$20670",Van,yes,"$6387",4,4,"$0",12,used,0,"Highly Urban; Urban"
805970222,40,young,"$51401",Yes,"$179590",z_No,M,Bachelors,"z_Blue Collar",15,Commercial,"$6640",Minivan,no,"$0",0,0,"$0",6,used,0,"z_Highly Rural; Rural"
736936242,61,old-age,"$58566",No,"$286204",Yes,M,"z_High School","z_Blue Collar",48,Commercial,"$24340","Panel Truck",yes,"$0",0,2,"$0",1,New,0,"Highly Urban; Urban"
926892183,41,mid-age,"$125574",No,"$305880",Yes,M,Bachelors,Professional,38,Private,"$21810",Minivan,yes,"$0",0,0,"$0",8,used,0,"z_Highly Rural; Rural"
321385526,44,mid-age,"$116327",No,"$0",z_No,z_F,Masters,Lawyer,47,Private,"$6810",z_SUV,no,"$25901",3,0,"$0",12,used,0,"Highly Urban; Urban"
649245292,50,mid-age,"$111254",No,"$0",z_No,M,Masters,,53,Private,"$15710",Minivan,no,"$3917",2,5,"$0",17,old,0,"Highly Urban; Urban"
773852602,52,mid-age,"$47161",No,"$0",z_No,z_F,Masters,Manager,41,Private,"$18460",z_SUV,no,"$0",0,0,"$0",10,used,0,"Highly Urban; Urban"
669374872,57,mid-age,,Yes,"$0",z_No,z_F,Masters,Lawyer,20,Private,"$15380",z_SUV,no,"$0",0,0,"$0",14,old,0,"Highly Urban; Urban"
752901598,60,mid-age,"$70695",No,"$260977",Yes,M,Masters,Lawyer,22,Private,"$14570",Minivan,yes,"$0",0,0,"$0",13,old,0,"Highly Urban; Urban"
77314886,59,mid-age,,No,"$339950",Yes,M,Bachelors,Manager,11,Private,"$7950",Minivan,yes,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
808419133,34,young,"$455",Yes,"$0",z_No,z_F,"z_High School",Student,55,Commercial,"$17510",z_SUV,no,"$0",0,1,"$0",1,New,0,"Highly Urban; Urban"
627828331,50,mid-age,"$43445",No,"$149248",Yes,z_F,Bachelors,"Home Maker",56,Private,"$10010",z_SUV,no,"$0",0,1,"$0",11,used,0,"Highly Urban; Urban"
391162020,28,young,"$23427",No,"$98357",Yes,z_F,"<High School",Clerical,50,Private,"$7040","Sports Car",no,"$5283",4,1,"$5618",1,New,1,"Highly Urban; Urban"
96691709,40,young,"$0",No,"$0",Yes,z_F,"<High School",Student,46,Private,"$14810",Minivan,no,"$7846",2,2,"$3029",6,used,1,"Highly Urban; Urban"
263132719,44,mid-age,"$41935",Yes,"$150973",z_No,M,"<High School","z_Blue Collar",39,Private,"$10090",Minivan,no,"$0",0,0,"$0",6,used,0,"Highly Urban; Urban"
784446461,49,mid-age,"$47513",No,"$0",z_No,M,Masters,,16,Commercial,"$6400",Pickup,yes,"$8052",1,0,"$0",12,used,0,"Highly Urban; Urban"
495572630,50,mid-age,"$16917",No,"$92745",Yes,z_F,"<High School",Clerical,23,Private,"$14990",Minivan,no,"$0",0,0,"$0",1,New,0,"Highly Urban; Urban"
92741602,45,mid-age,"$47907",Yes,"$0",z_No,z_F,Bachelors,Clerical,40,Private,"$11930",Minivan,no,"$4658",3,6,"$1538",9,used,1,"Highly Urban; Urban"
331601279,41,mid-age,"$95903",No,"$285983",Yes,z_F,Bachelors,Professional,30,Commercial,"$39540",Van,no,"$6599",2,6,"$6693",8,used,1,"Highly Urban; Urban"
567465603,43,mid-age,"$15259",No,,z_No,M,"<High School",Clerical,46,Private,"$8180",Minivan,yes,"$49422",3,0,"$0",9,used,0,"Highly Urban; Urban"
139087691,38,young,,No,"$0",z_No,z_F,"z_High School",Clerical,12,Private,"$7060","Sports Car",no,"$7898",2,0,"$0",1,New,0,"Highly Urban; Urban"
630841772,55,mid-age,"$43348",No,"$235847",Yes,M,"<High School","z_Blue Collar",21,Private,"$17660",Van,yes,"$0",0,1,"$0",1,New,0,"Highly Urban; Urban"
994354180,39,young,,No,"$118758",Yes,M,"z_High School","z_Blue Collar",67,Commercial,"$4390",Minivan,yes,"$0",0,3,"$0",8,used,0,"z_Highly Rural; Rural"
831574245,48,mid-age,"$21246",No,"$115947",z_No,z_F,"<High School",Clerical,48,Private,"$6830",z_SUV,no,"$6645",3,5,"$0",3,New,0,"Highly Urban; Urban"
186660483,28,young,"$0",Yes,"$81076",z_No,z_F,"<High School","Home Maker",27,Private,"$4300",z_SUV,no,"$0",0,0,"$3490",6,used,1,"Highly Urban; Urban"
294453398,38,young,"$61957",No,"$233449",Yes,z_F,"z_High School","z_Blue Collar",5,Private,"$11500",z_SUV,no,"$0",0,0,"$0",1,New,0,"z_Highly Rural; Rural"
798501075,48,mid-age,"$49860",No,"$197121",Yes,z_F,Masters,Lawyer,26,Private,"$2250","Sports Car",no,"$8907",2,4,"$0",17,old,0,"z_Highly Rural; Rural"
848263735,35,young,"$62971",No,"$0",z_No,M,"<High School",Manager,36,Commercial,"$19760",Van,yes,"$7908",1,10,"$2716",1,New,1,"Highly Urban; Urban"
281097608,50,mid-age,"$63724",No,,z_No,z_F,Bachelors,Manager,21,Private,"$7870",z_SUV,no,"$0",0,0,"$0",7,used,0,"Highly Urban; Urban"
183158755,35,young,"$78260",No,"$259867",Yes,z_F,Masters,Lawyer,57,Private,"$23610",z_SUV,no,"$6011",3,9,"$4363",16,old,1,"Highly Urban; Urban"
876897657,32,young,"$0",No,"$0",Yes,M,"z_High School",Student,29,Commercial,"$7410",Pickup,no,"$1491",2,8,"$2922",1,New,1,"Highly Urban; Urban"
